timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685031887513,2,Dogs,200,OK,Thread Group 1-2,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,2,0,0
1685031887575,4,Login,200,OK,Thread Group 1-10,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031887575,2,Login-0,302,Found,Thread Group 1-10,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685031887577,2,Login-1,200,OK,Thread Group 1-10,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031887697,1,Dogs,200,OK,Thread Group 1-3,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,1,0,0
1685031887790,4,Reptiles,200,OK,Thread Group 1-7,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031887835,7,Login,200,OK,Thread Group 1-11,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031887835,4,Login-0,302,Found,Thread Group 1-11,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031887839,3,Login-1,200,OK,Thread Group 1-11,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031887909,4,Sign In,200,OK,Thread Group 1-20,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,4,0,0
1685031888097,3,Main Catalog,200,OK,Thread Group 1-24,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031888218,5,Dogs,200,OK,Thread Group 1-4,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,5,0,0
1685031888260,2,Login,200,OK,Thread Group 1-12,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031888260,1,Login-0,302,Found,Thread Group 1-12,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685031888261,1,Login-1,200,OK,Thread Group 1-12,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031888279,1,Sign In,200,OK,Thread Group 1-21,text,true,,3925,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,1,0,0
1685031888301,1,Reptiles,200,OK,Thread Group 1-8,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,1,0,0
1685031888477,3,Main Catalog,200,OK,Thread Group 1-25,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031888600,4,Reptiles,200,OK,Thread Group 1-9,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031888613,5,Dogs,200,OK,Thread Group 1-5,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,5,0,0
1685031888649,4,Sign In,200,OK,Thread Group 1-22,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,4,0,0
1685031888701,4,Birds,200,OK,Thread Group 1-1,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031888787,7,Login,200,OK,Thread Group 1-13,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031888787,3,Login-0,302,Found,Thread Group 1-13,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685031888791,3,Login-1,200,OK,Thread Group 1-13,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031889021,4,Sign In,200,OK,Thread Group 1-23,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,4,0,0
1685031889073,4,Dogs,200,OK,Thread Group 1-6,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031889091,2,Reptiles,200,OK,Thread Group 1-10,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,2,0,0
1685031889111,2,Birds,200,OK,Thread Group 1-2,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,2,0,0
1685031889180,7,Login,200,OK,Thread Group 1-14,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031889180,3,Login-0,302,Found,Thread Group 1-14,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685031889184,3,Login-1,200,OK,Thread Group 1-14,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031889228,1,Birds,200,OK,Thread Group 1-3,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,1,0,0
1685031889306,4,Dogs,200,OK,Thread Group 1-7,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031889408,5,Reptiles,200,OK,Thread Group 1-11,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,5,0,0
1685031889408,7,Login,200,OK,Thread Group 1-15,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685031889408,5,Login-0,302,Found,Thread Group 1-15,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685031889413,2,Login-1,200,OK,Thread Group 1-15,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031889648,2,Sign In,200,OK,Thread Group 1-24,text,true,,3923,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,2,0,0
1685031889737,1,Birds,200,OK,Thread Group 1-4,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,1,0,0
1685031889737,2,Login,200,OK,Thread Group 1-16,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031889737,1,Login-0,302,Found,Thread Group 1-16,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685031889738,1,Login-1,200,OK,Thread Group 1-16,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031889777,1,Reptiles,200,OK,Thread Group 1-12,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,1,0,0
1685031889899,3,Dogs,200,OK,Thread Group 1-8,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,3,0,0
1685031890004,3,Sign In,200,OK,Thread Group 1-25,text,true,,3921,639,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=mwR7Dz9sAehuThV0CCChut0Lc03ksmEu-3Vi8BIJ.eu-lenovo-yoga-720-13ikb?signonForm=,3,0,0
1685031890131,5,Dogs,200,OK,Thread Group 1-9,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,5,0,0
1685031890152,8,Login,200,OK,Thread Group 1-17,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685031890152,5,Login-0,302,Found,Thread Group 1-17,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685031890157,3,Login-1,200,OK,Thread Group 1-17,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031890170,5,Birds,200,OK,Thread Group 1-5,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,5,0,0
1685031890252,7,Sign Out,200,OK,Thread Group 1-1,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031890252,3,Sign Out-0,302,Found,Thread Group 1-1,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031890256,3,Sign Out-1,200,OK,Thread Group 1-1,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031890366,4,Reptiles,200,OK,Thread Group 1-13,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031890618,4,Birds,200,OK,Thread Group 1-6,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031890655,7,Sign Out,200,OK,Thread Group 1-2,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031890655,3,Sign Out-0,302,Found,Thread Group 1-2,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031890658,4,Sign Out-1,200,OK,Thread Group 1-2,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031890687,4,Dogs,200,OK,Thread Group 1-10,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031890769,5,Reptiles,200,OK,Thread Group 1-14,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,5,0,0
1685031890769,7,Sign Out,200,OK,Thread Group 1-3,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031890769,3,Sign Out-0,302,Found,Thread Group 1-3,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031890773,3,Sign Out-1,200,OK,Thread Group 1-3,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031890803,8,Login,200,OK,Thread Group 1-18,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685031890803,5,Login-0,302,Found,Thread Group 1-18,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685031890808,3,Login-1,200,OK,Thread Group 1-18,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031890856,6,Birds,200,OK,Thread Group 1-7,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,6,0,0
1685031890972,1,Dogs,200,OK,Thread Group 1-11,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,1,0,0
1685031890995,2,Reptiles,200,OK,Thread Group 1-15,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,2,0,0
1685031891151,4,Login,200,OK,Thread Group 1-19,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031891151,2,Login-0,302,Found,Thread Group 1-19,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685031891154,1,Login-1,200,OK,Thread Group 1-19,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031891285,2,Sign Out,200,OK,Thread Group 1-4,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031891285,1,Sign Out-0,302,Found,Thread Group 1-4,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685031891286,1,Sign Out-1,200,OK,Thread Group 1-4,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031891308,2,Dogs,200,OK,Thread Group 1-12,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,2,0,0
1685031891317,2,Reptiles,200,OK,Thread Group 1-16,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,2,0,0
1685031891433,3,Login,200,OK,Thread Group 1-20,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031891433,2,Login-0,302,Found,Thread Group 1-20,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685031891435,1,Login-1,200,OK,Thread Group 1-20,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031891496,2,Birds,200,OK,Thread Group 1-8,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,2,0,0
1685031891677,1,Reptiles,200,OK,Thread Group 1-17,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,1,0,0
1685031891696,3,Sign Out,200,OK,Thread Group 1-5,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031891696,2,Sign Out-0,302,Found,Thread Group 1-5,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685031891698,1,Sign Out-1,200,OK,Thread Group 1-5,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031891715,2,Birds,200,OK,Thread Group 1-9,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,2,0,0
1685031891816,0,Home,404,Not Found,Thread Group 1-1,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,0,0,0
1685031891877,4,Login,200,OK,Thread Group 1-21,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031891877,2,Login-0,302,Found,Thread Group 1-21,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685031891879,2,Login-1,200,OK,Thread Group 1-21,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031891931,1,Dogs,200,OK,Thread Group 1-13,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,1,0,0
1685031892145,3,Sign Out,200,OK,Thread Group 1-6,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031892145,1,Sign Out-0,302,Found,Thread Group 1-6,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685031892146,2,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031892183,3,Login,200,OK,Thread Group 1-22,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031892183,1,Login-0,302,Found,Thread Group 1-22,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685031892184,2,Login-1,200,OK,Thread Group 1-22,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031892236,0,Home,404,Not Found,Thread Group 1-2,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,0,0,0
1685031892277,1,Birds,200,OK,Thread Group 1-10,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,1,0,0
1685031892328,2,Dogs,200,OK,Thread Group 1-14,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,2,0,0
1685031892335,0,Home,404,Not Found,Thread Group 1-3,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,0,0,0
1685031892402,1,Reptiles,200,OK,Thread Group 1-18,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,1,0,0
1685031892456,3,Sign Out,200,OK,Thread Group 1-7,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031892456,1,Sign Out-0,302,Found,Thread Group 1-7,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685031892458,1,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031892492,5,Birds,200,OK,Thread Group 1-11,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,5,0,0
1685031892582,4,Dogs,200,OK,Thread Group 1-15,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031892632,7,Login,200,OK,Thread Group 1-23,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031892632,4,Login-0,302,Found,Thread Group 1-23,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031892636,3,Login-1,200,OK,Thread Group 1-23,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031892708,4,Reptiles,200,OK,Thread Group 1-19,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031892811,4,Birds,200,OK,Thread Group 1-12,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031892877,1,Home,404,Not Found,Thread Group 1-4,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,1,0,0
1685031892910,4,Dogs,200,OK,Thread Group 1-16,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031892988,4,Reptiles,200,OK,Thread Group 1-20,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031893000,7,Sign Out,200,OK,Thread Group 1-8,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031893000,3,Sign Out-0,302,Found,Thread Group 1-8,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031893003,4,Sign Out-1,200,OK,Thread Group 1-8,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031893212,4,Dogs,200,OK,Thread Group 1-17,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031893244,7,Login,200,OK,Thread Group 1-24,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685031893244,4,Login-0,302,Found,Thread Group 1-24,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685031893249,2,Login-1,200,OK,Thread Group 1-24,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031893262,0,Home,404,Not Found,Thread Group 1-5,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,0,0,0
1685031893305,7,Sign Out,200,OK,Thread Group 1-9,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031893305,3,Sign Out-0,302,Found,Thread Group 1-9,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031893309,3,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031893378,3,Main Catalog,200,OK,Thread Group 1-1,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031893463,4,Reptiles,200,OK,Thread Group 1-21,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031893479,5,Birds,200,OK,Thread Group 1-13,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,5,0,0
1685031893566,3,Login,200,OK,Thread Group 1-25,text,true,,5262,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685031893566,1,Login-0,302,Found,Thread Group 1-25,,true,,193,974,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685031893567,2,Login-1,200,OK,Thread Group 1-25,text,true,,5069,719,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685031893696,4,Reptiles,200,OK,Thread Group 1-22,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031893702,2,Home,404,Not Found,Thread Group 1-6,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,2,0,0
1685031893797,3,Main Catalog,200,OK,Thread Group 1-2,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031893855,6,Sign Out,200,OK,Thread Group 1-10,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031893855,3,Sign Out-0,302,Found,Thread Group 1-10,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031893858,3,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031893867,4,Birds,200,OK,Thread Group 1-14,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031893924,3,Main Catalog,200,OK,Thread Group 1-3,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031893972,4,Dogs,200,OK,Thread Group 1-18,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031894025,1,Home,404,Not Found,Thread Group 1-7,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,1,0,0
1685031894074,6,Sign Out,200,OK,Thread Group 1-11,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031894074,3,Sign Out-0,302,Found,Thread Group 1-11,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031894077,3,Sign Out-1,200,OK,Thread Group 1-11,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031894121,4,Birds,200,OK,Thread Group 1-15,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031894204,4,Reptiles,200,OK,Thread Group 1-23,text,true,,3712,303,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES&viewCategory=&categoryId=REPTILES,4,0,0
1685031894215,4,Dogs,200,OK,Thread Group 1-19,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031894329,6,Sign Out,200,OK,Thread Group 1-12,text,true,,5289,1109,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031894329,3,Sign Out-0,302,Found,Thread Group 1-12,,true,,350,559,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685031894332,3,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4939,550,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031894392,3,Main Catalog,200,OK,Thread Group 1-4,text,true,,4832,485,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685031894496,4,Birds,200,OK,Thread Group 1-16,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
1685031894528,4,Dogs,200,OK,Thread Group 1-20,text,true,,4296,295,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS&viewCategory=&categoryId=DOGS,4,0,0
1685031894593,1,Home,404,Not Found,Thread Group 1-8,text,false,Test failed: text expected to contain /Welcome to JPetStore 6/,206,130,25,25,http://localhost:8080/%20/jpetstore,1,0,0
1685031894737,4,Birds,200,OK,Thread Group 1-17,text,true,,3710,297,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS&viewCategory=&categoryId=BIRDS,4,0,0
